Common_Name,Scientific_Name,Taxonomic_Order,Count,State/Province,Location,Latitude,Longitude,Date,Time,Duration_Min,Al_Obs_Reported,Distance_Traveled_km,Number_of_Observers,Observation_Details,Checklist_Comments,year,month,Mes,day_name
Ruddy Ground Dove,Columbina talpacoti,2200,1,CO-CAL,Entrada Eco Parque Alcazares,5.0672921,-75.5281629,2019-12-14,06:16 AM,67.0,1,0.19,10,Faltante,Faltante,2019,12,Dec,Saturday
Ruddy Ground Dove,Columbina talpacoti,2200,4,CO-CAL,Hacienda El Jardin,4.9756538,-75.5822304,2019-11-09,06:12 AM,330.0,1,0.89,18,Faltante,Observacion alrededor de la Hacienda y comederos durante el 8° COngreso de Aviturismo,2019,11,Nov,Saturday
Ruddy Ground Dove,Columbina talpacoti,2200,2,CO-CAL,Jardín Botánico de La Universidad de Caldas,5.0564338,-75.4943454,2018-10-31,06:37 AM,240.0,1,4.17,10,Faltante,Faltante,2018,10,Oct,Wednesday
Ruddy Ground Dove,Columbina talpacoti,2200,4,CO-QUI,"La Tebaida, Quindío, CO (4,449, -75,783)",4.4494851,-75.7832381,2018-11-15,07:44 AM,31.0,1,0.94,2,Faltante,Faltante,2018,11,Nov,Thursday
Ruddy Ground Dove,Columbina talpacoti,2200,16,CO-QUI,"La Tebaida, Quindío, CO (4,449, -75,783)",4.4494851,-75.7832381,2018-12-03,04:08 PM,92.0,1,3.13,1,Faltante,Faltante,2018,12,Dec,Monday
Ruddy Ground Dove,Columbina talpacoti,2200,18,CO-QUI,"La Tebaida, Quindío, CO (4,45, -75,783)",4.4496263,-75.7829418,2018-11-15,11:25 AM,103.0,1,1.85,2,Faltante,Faltante,2018,11,Nov,Thursday
Ruddy Ground Dove,Columbina talpacoti,2200,8,CO-QUI,"La Tebaida, Quindío, CO (4,45, -75,783)",4.4496263,-75.7829418,2018-12-04,12:57 PM,33.0,1,1.06,1,Faltante,Faltante,2018,12,Dec,Tuesday
Ruddy Ground Dove,Columbina talpacoti,2200,10,CO-QUI,"La Tebaida, Quindío, CO (4,45, -75,783)",4.4496263,-75.7829418,2018-12-05,03:15 PM,84.0,1,1.71,1,Faltante,Faltante,2018,12,Dec,Wednesday
Ruddy Ground Dove,Columbina talpacoti,2200,10,CO-QUI,"La Tebaida, Quindío, CO (4,45, -75,783)",4.4496263,-75.7829418,2018-12-05,05:30 PM,9.0,1,0.18,1,Faltante,Faltante,2018,12,Dec,Wednesday
Ruddy Ground Dove,Columbina talpacoti,2200,12,CO-QUI,"La Tebaida, Quindío, CO (4,45, -75,783)",4.4496263,-75.7829418,2018-12-06,04:32 PM,63.0,1,1.13,1,Faltante,Faltante,2018,12,Dec,Thursday
Ruddy Ground Dove,Columbina talpacoti,2200,13,CO-QUI,"La Tebaida, Quindío, CO (4,45, -75,783)",4.4496263,-75.7829418,2018-12-20,01:01 PM,36.0,1,1.02,1,Faltante,Faltante,2018,12,Dec,Thursday
Ruddy Ground Dove,Columbina talpacoti,2200,13,CO-QUI,"La Tebaida, Quindío, CO (4,45, -75,783)",4.4496263,-75.7829418,2018-12-21,04:20 PM,30.0,1,0.48,1,Faltante,Faltante,2018,12,Dec,Friday
Ruddy Ground Dove,Columbina talpacoti,2200,1,CO-CAL,Reserva Monte León,5.0759053,-75.4985838,2018-10-20,07:27 AM,217.0,1,1.78,13,Faltante,Faltante,2018,10,Oct,Saturday
Ruddy Ground Dove,Columbina talpacoti,2200,1,CO-CAL,Vereda Río Claro,4.997564,-75.551333,2019-11-10,06:00 AM,360.0,1,4.0,17,Faltante,Salida de observación durante el 8 Congreso de aviturismo,2019,11,Nov,Sunday
White-tipped Dove,Leptotila verreauxi,2252,1,CO-CAL,Hacienda El Jardin,4.9756538,-75.5822304,2019-11-09,06:12 AM,330.0,1,0.89,18,Faltante,Observacion alrededor de la Hacienda y comederos durante el 8° COngreso de Aviturismo,2019,11,Nov,Saturday
Eared Dove,Zenaida auriculata,2327,15,CO-CAL,"5 Vía a Gallinazo, Manizales, Caldas, CO (5,008, -75,44)",5.0078732,-75.4395066,2019-03-02,06:51 AM,162.0,1,2.78,28,Faltante,Faltante,2019,3,Mar,Saturday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Barrio Santa Helena, Manizales, Caldas, CO (5,067, -75,503)",5.0669615,-75.5027692,2018-11-11,11:21 AM,48.0,1,1.14,2,Faltante,Faltante,2018,11,Nov,Sunday
Eared Dove,Zenaida auriculata,2327,4,CO-CAL,"Barrio Santa Helena, Manizales, Caldas, CO (5,07, -75,504)",5.0704775,-75.5044349,2018-11-12,08:53 AM,39.0,1,0.74,1,Faltante,Faltante,2018,11,Nov,Monday
Eared Dove,Zenaida auriculata,2327,3,CO-CAL,"Barrio Santa Helena, Manizales, Caldas, CO (5,07, -75,504)",5.0704775,-75.5044349,2019-05-04,11:58 AM,78.0,1,0.96,2,Faltante,Faltante,2019,5,May,Saturday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,Barrio Santa Helena; Manizales Caldas,5.0680815,-75.503315,2018-08-27,02:46 PM,15.0,1,0.96,3,Faltante,13 Leptosittaca branickii estaba volando en el sector del Barrio Santa Helena  detrás de la Universidad autónoma de Manizales y Telecafe,2018,8,Aug,Monday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Colegio Semenor Calle 57-70 Carrera 22, Manizales, Caldas, CO (5,062, -75,491)",5.0622958,-75.4911357,2018-11-02,06:49 AM,106.0,1,0.61,5,Faltante,Faltante,2018,11,Nov,Friday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Colegio Semenor Calle 57-70 Carrera 22, Manizales, Caldas, CO (5,062, -75,491)",5.0622958,-75.4911357,2018-11-23,06:45 AM,142.0,1,0.7,5,Faltante,Faltante,2018,11,Nov,Friday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Colegio Semenor Calle 57-70 Carrera 22, Manizales, Caldas, CO (5,062, -75,491)",5.0622958,-75.4911357,2019-04-05,03:25 PM,113.0,1,0.9,1,Faltante,Faltante,2019,4,Apr,Friday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Colegio Semenor Calle 57-70 Carrera 22, Manizales, Caldas, CO (5,062, -75,491)",5.0622958,-75.4911357,2019-05-04,03:08 PM,142.0,0,1.5,7,Faltante,Faltante,2019,5,May,Saturday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,Entrada Eco Parque Alcazares,5.0672921,-75.5281629,2019-12-14,06:16 AM,67.0,1,0.19,10,Faltante,Faltante,2019,12,Dec,Saturday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,Hacienda El Jardin,4.9756538,-75.5822304,2019-11-09,06:12 AM,330.0,1,0.89,18,Faltante,Observacion alrededor de la Hacienda y comederos durante el 8° COngreso de Aviturismo,2019,11,Nov,Saturday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Morro Sancancio, Manizales,Caldas, CO (5,048, -75,492)",5.0478868,-75.4923368,2018-10-27,07:00 AM,284.0,1,5.4,20,Faltante,Faltante,2018,10,Oct,Saturday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,Recinto del Pensamiento,5.0422867,-75.4449552,2018-11-01,01:23 PM,72.0,1,1.2,2,Faltante,Faltante,2018,11,Nov,Thursday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva Castilla (5,069, -75,505)",5.0688909,-75.5045082,2018-06-09,07:31 AM,68.0,1,0.18,1,Faltante,Faltante,2018,6,Jun,Saturday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva Castilla (5,069, -75,505)",5.0688909,-75.5045082,2018-08-05,01:26 PM,98.0,1,0.5,1,Faltante,Faltante,2018,8,Aug,Sunday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva Castilla (5,069, -75,505)",5.0688909,-75.5045082,2018-08-11,07:39 AM,76.0,1,0.31,1,Faltante,Faltante,2018,8,Aug,Saturday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva Castilla (5,069, -75,505)",5.0688909,-75.5045082,2019-08-04,10:19 AM,55.0,0,0.77,1,Faltante,Faltante,2019,8,Aug,Sunday
Eared Dove,Zenaida auriculata,2327,3,CO-CAL,"Reserva Castilla (5,069, -75,505)",5.0688909,-75.5045082,2020-02-21,05:27 PM,20.0,1,0.25,1,Faltante,Faltante,2020,2,Feb,Friday
Eared Dove,Zenaida auriculata,2327,3,CO-CAL,"Reserva Castilla (5,069, -75,505)",5.0688909,-75.5045082,2020-06-13,04:24 PM,10.0,1,0.25,1,Faltante,Faltante,2020,6,Jun,Saturday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva Castilla (5,069, -75,505)",5.0688909,-75.5045082,2020-07-10,01:14 PM,15.0,1,0.25,1,Faltante,Faltante,2020,7,Jul,Friday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva Castilla (5,069, -75,505)",5.0688909,-75.5045082,2021-01-08,01:30 PM,20.0,1,0.25,1,Faltante,Faltante,2021,1,Jan,Friday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva Castilla (5,069, -75,505)",5.0688909,-75.5045082,2021-01-21,01:34 PM,15.0,1,0.25,1,Faltante,Faltante,2021,1,Jan,Thursday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva De Castilla  (5,069, -75,504)",5.0688057,-75.5044872,2018-07-27,01:20 PM,90.0,1,0.49,1,Faltante,Faltante,2018,7,Jul,Friday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva De Castilla  (5,069, -75,504)",5.0688057,-75.5044872,2020-05-09,10:58 AM,12.0,1,0.49,2,Faltante,Faltante,2020,5,May,Saturday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,Reserva Monte León,5.0759053,-75.4985838,2019-01-26,07:14 AM,234.0,1,2.21,22,Faltante,Faltante,2019,1,Jan,Saturday
Eared Dove,Zenaida auriculata,2327,3,CO-CAL,Reserva Monte León,5.0759053,-75.4985838,2019-09-15,06:34 AM,203.0,1,2.704,11,Faltante,Faltante,2019,9,Sep,Sunday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-05-05,07:32 AM,320.0,1,1.85,3,Faltante,"Caracterizando aves en el sector de residencia Conjunto reserva de Castilla en Manizales, Colombia",2018,5,May,Saturday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-05-18,01:33 PM,75.0,1,0.12,1,Faltante,Faltante,2018,5,May,Friday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-05-20,01:16 PM,90.0,1,0.42,1,Faltante,Faltante,2018,5,May,Sunday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-05-30,09:00 AM,180.0,1,0.52,1,Faltante,Faltante,2018,5,May,Wednesday
Eared Dove,Zenaida auriculata,2327,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-06-09,01:03 PM,50.0,1,0.32,1,Faltante,Faltante,2018,6,Jun,Saturday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-06-11,09:36 AM,155.0,1,1.04,1,Faltante,Faltante,2018,6,Jun,Monday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-06-12,09:34 AM,90.0,1,0.54,1,Faltante,Faltante,2018,6,Jun,Tuesday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-06-16,04:54 PM,82.0,1,0.25,1,Faltante,Faltante,2018,6,Jun,Saturday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-06-22,04:28 PM,60.0,1,0.23,1,Faltante,Faltante,2018,6,Jun,Friday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-06-26,04:09 PM,62.0,1,0.2,1,Faltante,Faltante,2018,6,Jun,Tuesday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-08-10,08:32 AM,102.0,1,0.95,1,Faltante,Faltante,2018,8,Aug,Friday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-08-13,09:51 AM,126.0,1,0.56,1,Faltante,Faltante,2018,8,Aug,Monday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-08-15,09:25 AM,134.0,1,0.69,2,Faltante,Faltante,2018,8,Aug,Wednesday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-08-21,01:59 PM,90.0,1,0.69,2,Faltante,Faltante,2018,8,Aug,Tuesday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-08-22,09:22 AM,45.0,1,0.92,1,Faltante,Faltante,2018,8,Aug,Wednesday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-08-25,01:39 PM,115.0,1,1.22,1,Faltante,Faltante,2018,8,Aug,Saturday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-08-30,08:51 AM,87.0,1,0.81,1,Faltante,Faltante,2018,8,Aug,Thursday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-08-30,01:43 PM,45.0,1,0.31,1,Faltante,Faltante,2018,8,Aug,Thursday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-05,03:32 PM,68.0,1,0.38,1,Faltante,Faltante,2018,9,Sep,Wednesday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-07,08:55 AM,126.0,1,0.63,1,Faltante,Faltante,2018,9,Sep,Friday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-08,01:10 PM,83.0,1,0.46,1,Faltante,Faltante,2018,9,Sep,Saturday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-09,01:19 PM,150.0,1,0.59,2,Faltante,Faltante,2018,9,Sep,Sunday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-11,10:45 AM,98.0,1,0.64,1,Faltante,Faltante,2018,9,Sep,Tuesday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-13,12:43 PM,138.0,1,0.66,1,Faltante,Faltante,2018,9,Sep,Thursday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-15,09:38 AM,68.0,1,0.53,1,Faltante,Faltante,2018,9,Sep,Saturday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-16,01:01 PM,58.0,1,0.48,1,Faltante,Faltante,2018,9,Sep,Sunday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-18,01:30 PM,38.0,1,0.97,1,Faltante,Faltante,2018,9,Sep,Tuesday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-22,08:24 AM,166.0,1,0.9,2,Faltante,Faltante,2018,9,Sep,Saturday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-22,01:27 PM,60.0,1,0.32,1,Faltante,Faltante,2018,9,Sep,Saturday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-23,08:17 AM,113.0,1,0.46,1,Faltante,Faltante,2018,9,Sep,Sunday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-27,09:04 AM,97.0,1,1.11,1,Faltante,Faltante,2018,9,Sep,Thursday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-27,03:19 PM,74.0,1,0.56,1,Faltante,Faltante,2018,9,Sep,Thursday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-30,11:58 AM,34.0,1,0.32,1,Faltante,Faltante,2018,9,Sep,Sunday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-10-01,12:54 PM,65.0,1,0.43,1,Faltante,Faltante,2018,10,Oct,Monday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-10-06,04:00 PM,105.0,1,0.51,1,Faltante,Faltante,2018,10,Oct,Saturday
Eared Dove,Zenaida auriculata,2327,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-10-16,09:14 AM,85.0,1,0.62,1,Faltante,Faltante,2018,10,Oct,Tuesday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-10-17,09:13 AM,154.0,1,1.36,1,Faltante,Faltante,2018,10,Oct,Wednesday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-10-18,08:57 AM,126.0,1,0.63,1,Faltante,Faltante,2018,10,Oct,Thursday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-10-19,08:46 AM,131.0,1,1.06,1,Faltante,Faltante,2018,10,Oct,Friday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-10-22,04:01 PM,68.0,1,0.48,1,Faltante,Faltante,2018,10,Oct,Monday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-10-29,08:41 AM,200.0,1,1.18,2,Faltante,Faltante,2018,10,Oct,Monday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-03,06:33 AM,287.0,1,1.19,1,Faltante,Faltante,2018,11,Nov,Saturday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-04,09:17 AM,126.0,1,0.77,1,Faltante,Faltante,2018,11,Nov,Sunday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-05,06:50 AM,115.0,1,0.82,1,Faltante,Faltante,2018,11,Nov,Monday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-06,04:03 PM,74.0,1,0.4,1,Faltante,Faltante,2018,11,Nov,Tuesday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-10,07:10 AM,86.0,1,0.39,1,Faltante,Faltante,2018,11,Nov,Saturday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-11,04:56 PM,68.0,1,0.54,1,Faltante,Faltante,2018,11,Nov,Sunday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-12,06:03 AM,163.0,1,0.45,1,Faltante,Faltante,2018,11,Nov,Monday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-13,07:33 AM,70.0,1,0.7,1,Faltante,Faltante,2018,11,Nov,Tuesday
Eared Dove,Zenaida auriculata,2327,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-14,07:57 AM,26.0,1,0.7,1,Faltante,Faltante,2018,11,Nov,Wednesday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-17,07:04 AM,99.0,1,0.78,1,Faltante,Faltante,2018,11,Nov,Saturday
Eared Dove,Zenaida auriculata,2327,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-18,06:57 AM,84.0,1,0.72,1,Faltante,Faltante,2018,11,Nov,Sunday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-18,02:53 PM,60.0,1,0.34,1,Faltante,Faltante,2018,11,Nov,Sunday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-19,08:32 AM,25.0,1,0.36,1,Faltante,Faltante,2018,11,Nov,Monday
Eared Dove,Zenaida auriculata,2327,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-19,03:54 PM,36.0,1,0.26,1,Faltante,Faltante,2018,11,Nov,Monday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-20,07:53 AM,114.0,1,0.71,1,Faltante,Faltante,2018,11,Nov,Tuesday
Eared Dove,Zenaida auriculata,2327,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-21,07:58 AM,154.0,1,1.05,1,Faltante,Faltante,2018,11,Nov,Wednesday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-21,03:41 PM,73.0,1,0.65,1,Faltante,Faltante,2018,11,Nov,Wednesday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-22,08:48 AM,111.0,1,0.81,1,Faltante,Faltante,2018,11,Nov,Thursday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-22,03:22 PM,122.0,1,0.42,1,Faltante,Faltante,2018,11,Nov,Thursday
Eared Dove,Zenaida auriculata,2327,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-23,03:38 PM,52.0,1,0.59,1,Faltante,Faltante,2018,11,Nov,Friday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-24,08:53 AM,32.0,1,0.27,1,Faltante,Faltante,2018,11,Nov,Saturday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-25,08:52 AM,84.0,1,0.57,1,Faltante,Faltante,2018,11,Nov,Sunday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-26,08:27 AM,168.0,1,0.67,1,Faltante,Faltante,2018,11,Nov,Monday
Eared Dove,Zenaida auriculata,2327,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-26,03:03 PM,102.0,1,0.47,1,Faltante,Faltante,2018,11,Nov,Monday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-27,08:31 AM,130.0,1,0.75,1,Faltante,Faltante,2018,11,Nov,Tuesday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-27,12:52 PM,60.0,1,0.24,1,Faltante,Faltante,2018,11,Nov,Tuesday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-11-28,01:10 PM,112.0,1,0.9,1,Faltante,Faltante,2018,11,Nov,Wednesday
Eared Dove,Zenaida auriculata,2327,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-09,09:27 AM,71.0,1,0.48,1,Faltante,Faltante,2018,12,Dec,Sunday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-10,10:21 AM,45.0,1,0.35,1,Faltante,Faltante,2018,12,Dec,Monday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-11,09:37 AM,64.0,1,0.28,1,Faltante,Faltante,2018,12,Dec,Tuesday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-14,12:49 PM,84.0,1,0.25,1,Faltante,Faltante,2018,12,Dec,Friday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-15,09:37 AM,47.0,1,0.29,1,Faltante,Faltante,2018,12,Dec,Saturday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-16,09:49 AM,36.0,1,0.53,1,Faltante,Faltante,2018,12,Dec,Sunday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-12-25,01:35 PM,37.0,1,0.53,1,Faltante,Faltante,2018,12,Dec,Tuesday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-03,11:21 AM,41.0,1,0.18,1,Faltante,Faltante,2019,1,Jan,Thursday
Eared Dove,Zenaida auriculata,2327,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-06,01:34 PM,22.0,1,0.08,1,Faltante,Faltante,2019,1,Jan,Sunday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-07,08:04 AM,14.0,1,0.08,1,Faltante,Faltante,2019,1,Jan,Monday
Eared Dove,Zenaida auriculata,2327,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-01-08,03:45 PM,24.0,1,0.08,1,Faltante,Faltante,2019,1,Jan,Tuesday
